,LocationDesc,Question,YearStart,Age (years),Education,Gender,Income,Race/Ethnicity,Total
3441,Washington,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2013,22.46666666666667,19.825,21.95,20.814285714285713,20.457142857142856,21.9
3442,Washington,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2015,23.183333333333334,20.875,22.75,20.900000000000002,24.55,22.7
3443,Washington,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2017,23.983333333333334,21.525,23.55,21.8,24.114285714285717,23.5
3444,Washington,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2019,25.95,23.975,25.9,23.771428571428572,24.714285714285715,25.9
3445,Washington,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2023,31.733333333333334,29.625,31.75,28.842857142857145,31.5875,31.8
3446,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,34.21666666666667,33.025,34.0,33.27142857142857,30.17142857142857,34.0
3447,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,35.916666666666664,34.475,35.95,35.142857142857146,31.75714285714286,35.9
3448,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2015,37.63333333333333,36.075,37.95,36.785714285714285,35.625,37.9
3449,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,36.61666666666667,35.5,37.2,35.72857142857143,34.371428571428574,37.2
3450,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2019,37.81666666666667,36.575,38.8,36.714285714285715,34.81428571428571,38.8
3451,Washington,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2023,45.13333333333333,43.7,46.4,43.042857142857144,42.475,46.4
3452,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,31.21666666666667,29.224999999999998,30.650000000000002,29.614285714285717,28.8,30.6
3453,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2013,32.46666666666667,29.55,31.55,30.2,31.771428571428572,31.5
3454,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2015,32.733333333333334,29.65,31.85,30.12857142857143,34.3125,31.8
3455,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,33.43333333333333,30.25,32.75,31.25714285714286,33.81428571428571,32.6
3456,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2019,36.81666666666666,34.75,36.5,34.371428571428574,35.92857142857143,36.5
3457,Washington,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2023,41.25,39.075,40.900000000000006,38.84285714285714,42.375,40.9
3458,Washington,Percent of adults who engage in no leisure-time physical activity,2011,21.683333333333334,24.025000000000002,21.950000000000003,23.728571428571428,25.62857142857143,22.0
3459,Washington,Percent of adults who engage in no leisure-time physical activity,2012,18.7,21.424999999999997,19.0,21.457142857142856,21.4,19.0
3460,Washington,Percent of adults who engage in no leisure-time physical activity,2013,19.616666666666667,23.075000000000003,20.05,22.02857142857143,23.585714285714285,20.0
3461,Washington,Percent of adults who engage in no leisure-time physical activity,2014,18.0,20.55,18.1,20.67142857142857,22.957142857142856,18.1
3462,Washington,Percent of adults who engage in no leisure-time physical activity,2015,18.716666666666665,21.1,18.950000000000003,21.599999999999998,21.1875,19.0
3463,Washington,Percent of adults who engage in no leisure-time physical activity,2016,17.283333333333335,20.0,17.6,20.885714285714283,20.285714285714285,17.6
3464,Washington,Percent of adults who engage in no leisure-time physical activity,2017,18.916666666666668,22.075,19.2,22.12857142857143,21.985714285714288,19.2
3465,Washington,Percent of adults who engage in no leisure-time physical activity,2018,17.266666666666666,20.575,17.55,20.62857142857143,20.025,17.6
3466,Washington,Percent of adults who engage in no leisure-time physical activity,2019,18.900000000000002,22.95,19.15,22.7,22.62857142857143,19.2
3467,Washington,Percent of adults who engage in no leisure-time physical activity,2020,17.45,21.1,17.8,21.814285714285713,22.0125,17.8
3468,Washington,Percent of adults who engage in no leisure-time physical activity,2021,17.416666666666668,21.625,17.799999999999997,23.214285714285715,21.849999999999998,17.8
3469,Washington,Percent of adults who engage in no leisure-time physical activity,2022,17.099999999999998,20.674999999999997,17.45,22.557142857142857,20.2,17.5
3470,Washington,Percent of adults who engage in no leisure-time physical activity,2023,17.76666666666667,22.2,18.1,24.24285714285714,20.525,18.1
3471,Washington,Percent of adults who report consuming fruit less than one time daily,2017,32.5,33.85,32.2,33.300000000000004,33.471428571428575,32.1
3472,Washington,Percent of adults who report consuming fruit less than one time daily,2019,36.666666666666664,37.475,36.2,38.5,38.614285714285714,36.2
3473,Washington,Percent of adults who report consuming fruit less than one time daily,2021,36.78333333333333,36.325,36.15,38.4,39.9375,36.1
3474,Washington,Percent of adults who report consuming vegetables less than one time daily,2017,17.266666666666666,20.225,16.85,19.67142857142857,19.071428571428573,16.8
3475,Washington,Percent of adults who report consuming vegetables less than one time daily,2019,19.783333333333335,21.9,19.0,21.685714285714287,22.442857142857143,19.0
3476,Washington,Percent of adults who report consuming vegetables less than one time daily,2021,19.833333333333332,22.4,19.1,21.857142857142858,22.525,19.1
3477,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2011,35.949999999999996,36.375,36.45,36.728571428571435,36.575,36.5
3478,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2012,33.800000000000004,34.599999999999994,34.45,34.57142857142857,32.925,34.5
3479,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2013,32.75,33.55,33.650000000000006,33.82857142857143,34.2,33.7
3480,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2014,33.13333333333333,33.625,33.9,34.07142857142857,38.833333333333336,34.0
3481,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2015,34.983333333333334,35.4,35.4,35.48571428571429,34.333333333333336,35.5
3482,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2016,32.36666666666667,33.525000000000006,33.2,33.27142857142857,30.366666666666664,33.3
3483,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2017,32.68333333333333,33.425,33.55,33.22857142857143,30.3,33.6
3484,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2018,31.71666666666667,32.575,32.45,32.471428571428575,32.63333333333333,32.5
3485,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2019,31.133333333333336,32.225,32.25,32.128571428571426,27.600000000000005,32.3
3486,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2020,30.916666666666668,32.25,31.950000000000003,31.557142857142857,31.075,32.0
3487,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2021,32.13333333333333,32.724999999999994,32.85,32.042857142857144,30.75,33.0
3488,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2022,32.583333333333336,33.05,33.35,33.214285714285715,33.275,33.4
3489,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,2023,31.150000000000002,32.225,32.0,31.585714285714285,31.7,32.0
3490,West Virginia,Percent of adults aged 18 years and older who have obesity,2011,31.7,32.1,32.45,32.22857142857143,34.4,32.4
3491,West Virginia,Percent of adults aged 18 years and older who have obesity,2012,33.6,32.95,33.8,33.65714285714286,33.775,33.8
3492,West Virginia,Percent of adults aged 18 years and older who have obesity,2013,34.949999999999996,34.7,35.15,35.142857142857146,35.95,35.1
3493,West Virginia,Percent of adults aged 18 years and older who have obesity,2014,35.11666666666667,35.1,35.65,36.0,39.199999999999996,35.7
3494,West Virginia,Percent of adults aged 18 years and older who have obesity,2015,35.11666666666667,35.0,35.599999999999994,36.385714285714286,38.199999999999996,35.6
3495,West Virginia,Percent of adults aged 18 years and older who have obesity,2016,37.35,36.425,37.65,38.285714285714285,42.199999999999996,37.7
3496,West Virginia,Percent of adults aged 18 years and older who have obesity,2017,37.65,37.85,38.05,38.67142857142857,44.6,38.1
3497,West Virginia,Percent of adults aged 18 years and older who have obesity,2018,39.083333333333336,39.425,39.55,39.67142857142857,39.36666666666667,39.5
3498,West Virginia,Percent of adults aged 18 years and older who have obesity,2019,39.38333333333333,39.175,39.75,39.728571428571435,47.800000000000004,39.7
3499,West Virginia,Percent of adults aged 18 years and older who have obesity,2020,38.81666666666667,38.4,39.1,38.771428571428565,39.325,39.1
3500,West Virginia,Percent of adults aged 18 years and older who have obesity,2021,40.65,39.925,40.599999999999994,41.785714285714285,41.45,40.6
3501,West Virginia,Percent of adults aged 18 years and older who have obesity,2022,41.199999999999996,40.4,41.05,40.800000000000004,41.025,41.0
3502,West Virginia,Percent of adults aged 18 years and older who have obesity,2023,41.583333333333336,40.15,41.2,41.271428571428565,40.0,41.2
3503,West Virginia,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,43.78333333333333,43.95,43.15,43.371428571428574,45.525,43.0
3504,West Virginia,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,48.199999999999996,47.275,47.65,47.57142857142857,48.875,47.6
